COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,DFG,SUBGROUP,SUBGROUP_TYPE,PREV_REGISTERED TO TEST_MATH,PREV_NOT TESTED ** (See Below)_MATH,PREV_VALID SCORES_MATH,PREV_MEAN SCALE SCORE_MATH,PREV_L1 PERCENT_MATH,PREV_L2 PERCENT_MATH,PREV_L3 PERCENT_MATH,PREV_L4 PERCENT_MATH,PREV_L5 PERCENT_MATH,GRADE,PREV_REGISTERED TO TEST_LA,PREV_NOT TESTED ** (See Below)_LA,PREV_VALID SCORES_LA,PREV_MEAN SCALE SCORE_LA,PREV_L1 PERCENT_LA,PREV_L2 PERCENT_LA,PREV_L3 PERCENT_LA,PREV_L4 PERCENT_LA,PREV_L5 PERCENT_LA
03,BERGEN,1470,FAIRVIEW BORO,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,156,731,12.2,26.3,35.9,25.6,0,3,*,*,149,730,22.1,18.8,28.9,28.9,1.3
03,BERGEN,1550,FORT LEE BORO,60.0,SCHOOL NO. 1,FG,TOTAL,ALL STUDENTS,*,*,78,764,1.3,10.3,19.2,47.4,21.8,3,*,*,74,763,4.1,10.8,17.6,56.8,10.8
03,BERGEN,1550,FORT LEE BORO,70.0,SCHOOL NO. 2,FG,TOTAL,ALL STUDENTS,*,*,61,759,3.3,19.7,13.1,45.9,18,3,*,*,59,758,10.2,16.9,15.3,44.1,13.6
03,BERGEN,1550,FORT LEE BORO,80.0,SCHOOL NO. 3,FG,TOTAL,ALL STUDENTS,*,*,83,760,1.2,7.2,25.3,50.6,15.7,3,*,*,80,754,7.5,3.8,30,56.3,2.5
03,BERGEN,1550,FORT LEE BORO,90.0,SCHOOL NO. 4,FG,TOTAL,ALL STUDENTS,*,*,69,764,1.4,7.2,21.7,50.7,18.8,3,*,*,66,753,7.6,9.1,22.7,57.6,3
03,BERGEN,1550,FORT LEE BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,305,14,291,762,1.7,10.7,20.3,48.8,18.6,3,294,15,279,757,7.2,9.7,21.9,54.1,7.2
03,BERGEN,1580,FRANKLIN LAKES BORO,20.0,HIGH MOUNTAIN ROAD SCHOOL,I,TOTAL,ALL STUDENTS,*,*,28,766,0,3.6,17.9,71.4,7.1,3,*,*,28,775,0,10.7,10.7,71.4,7.1
03,BERGEN,1580,FRANKLIN LAKES BORO,30.0,WOODSIDE AVENUE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,43,755,0,23.3,18.6,46.5,11.6,3,*,*,43,758,9.3,14,25.6,39.5,11.6
03,BERGEN,1580,FRANKLIN LAKES BORO,40.0,COLONIAL ROAD SCHOOL,I,TOTAL,ALL STUDENTS,*,*,35,762,2.9,8.6,22.9,42.9,22.9,3,*,*,35,764,2.9,5.7,22.9,62.9,5.7
03,BERGEN,1580,FRANKLIN LAKES BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,106,760,.9,13.2,19.8,51.9,14.2,3,*,*,106,764,4.7,10.4,20.8,55.7,8.5
03,BERGEN,1700,GARFIELD CITY,60.0,CHRISTOPHER COLUMBUS SCHOOL #8,B,TOTAL,ALL STUDENTS,*,*,73,748,11,11,26,45.2,6.8,3,*,*,73,747,16.4,15.1,16.4,46.6,5.5
03,BERGEN,1700,GARFIELD CITY,80.0,ABRAHAM LINCOLN SCHOOL #6,B,TOTAL,ALL STUDENTS,*,*,64,734,3.1,31.3,37.5,28.1,0,3,*,*,62,730,11.3,33.9,30.6,24.2,0
03,BERGEN,1700,GARFIELD CITY,100.0,ROOSEVELT SCHOOL #7,B,TOTAL,ALL STUDENTS,*,*,46,740,0,21.7,52.2,26.1,0,3,*,*,46,754,2.2,15.2,30.4,47.8,4.3
03,BERGEN,1700,GARFIELD CITY,120.0,WASHINGTON IRVING SCHOOL #4,B,TOTAL,ALL STUDENTS,*,*,76,736,7.9,30.3,30.3,30.3,1.3,3,*,*,76,731,25,19.7,19.7,34.2,1.3
03,BERGEN,1700,GARFIELD CITY,130.0,WOODROW WILSON SCHOOL #5,B,TOTAL,ALL STUDENTS,*,*,44,749,0,18.2,34.1,43.2,4.5,3,*,*,44,756,2.3,18.2,20.5,56.8,2.3
03,BERGEN,1700,GARFIELD CITY,205.0,JAMES MADISON SCHOOL #10,B,TOTAL,ALL STUDENTS,*,*,76,737,7.9,26.3,34.2,27.6,3.9,3,*,*,75,732,22.7,13.3,29.3,34.7,0
03,BERGEN,1700,GARFIELD CITY,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,390,11,379,740,5.8,23.5,34.6,33.2,2.9,3,388,12,376,740,15.2,19.1,24.2,39.4,2.1
03,BERGEN,1760,GLEN ROCK BORO,65.0,ALEXANDER HAMILTON SCHOOL,J,TOTAL,ALL STUDENTS,*,*,42,770,0,2.4,11.9,64.3,21.4,3,*,*,42,780,0,0,21.4,66.7,11.9
03,BERGEN,1760,GLEN ROCK BORO,70.0,RICHARD E BYRD,J,TOTAL,ALL STUDENTS,43,11,32,779,0,0,3.1,75,21.9,3,43,11,32,780,0,9.4,6.3,56.3,28.1
03,BERGEN,1760,GLEN ROCK BORO,80.0,CENTRAL SCHOOL,J,TOTAL,ALL STUDENTS,*,*,44,761,2.3,4.5,18.2,61.4,13.6,3,*,*,44,766,2.3,9.1,13.6,70.5,4.5
03,BERGEN,1760,GLEN ROCK BORO,90.0,CLARA E COLEMAN SCHOOL,J,TOTAL,ALL STUDENTS,*,*,43,772,0,4.7,9.3,62.8,23.3,3,*,*,44,773,0,4.5,18.2,63.6,13.6
03,BERGEN,1760,GLEN ROCK BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,180,19,161,770,.6,3.1,11.2,65.2,19.9,3,180,18,162,774,.6,5.6,15.4,64.8,13.6
03,BERGEN,1860,HACKENSACK CITY,90.0,NELLIE K. PARKER,CD,TOTAL,ALL STUDENTS,*,*,96,747,4.2,14.6,34.4,40.6,6.3,3,*,*,95,744,8.4,25.3,22.1,42.1,2.1
03,BERGEN,1860,HACKENSACK CITY,100.0,FAIRMOUNT,CD,TOTAL,ALL STUDENTS,*,*,98,732,12.2,28.6,33.7,24.5,1,3,*,*,96,727,20.8,31.3,21.9,22.9,3.1
03,BERGEN,1860,HACKENSACK CITY,110.0,FANNY MEYER HILLERS,CD,TOTAL,ALL STUDENTS,*,*,100,743,6,19,32,38,5,3,*,*,99,745,9.1,26.3,20.2,40.4,4
03,BERGEN,1860,HACKENSACK CITY,120.0,JACKSON AVENUE,CD,TOTAL,ALL STUDENTS,*,*,69,741,1.4,27.5,31.9,37.7,1.4,3,*,*,67,739,10.4,25.4,32.8,28.4,3
03,BERGEN,1860,HACKENSACK CITY,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,382,19,363,741,6.3,22,33.1,35,3.6,3,376,19,357,739,12.3,27.2,23.5,33.9,3.1
03,BERGEN,2050,HARRINGTON PARK BORO,50.0,HARRINGTON PARK SCHOOL DISTRICT,I,TOTAL,ALL STUDENTS,*,*,73,765,0,4.1,24.7,54.8,16.4,3,*,*,73,758,1.4,5.5,35.6,50.7,6.8
03,BERGEN,2050,HARRINGTON PARK BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,73,765,0,4.1,24.7,54.8,16.4,3,*,*,73,758,1.4,5.5,35.6,50.7,6.8
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,60.0,EUCLID ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,79,744,5.1,16.5,44.3,30.4,3.8,3,*,*,79,741,8.9,25.3,27.8,34.2,3.8
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,80.0,LINCOLN ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,73,754,2.7,2.7,37,50.7,6.8,3,*,*,72,759,1.4,12.5,27.8,51.4,6.9
03,BERGEN,2080,HASBROUCK HEIGHTS BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,152,749,3.9,9.9,40.8,40.1,5.3,3,*,*,151,750,5.3,19.2,27.8,42.4,5.3
03,BERGEN,2090,HAWORTH BORO,50.0,HAWORTH PUBLIC SCHOOL,I,TOTAL,ALL STUDENTS,*,*,46,758,2.2,15.2,13,58.7,10.9,3,*,*,47,762,0,12.8,19.1,59.6,8.5
03,BERGEN,2090,HAWORTH BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,46,758,2.2,15.2,13,58.7,10.9,3,*,*,47,762,0,12.8,19.1,59.6,8.5
03,BERGEN,2180,HILLSDALE BORO,10.0,ANN BLANCHE SMITH,GH,TOTAL,ALL STUDENTS,*,*,69,754,1.4,10.1,31.9,46.4,10.1,3,*,*,69,763,4.3,14.5,13,55.1,13
03,BERGEN,2180,HILLSDALE BORO,30.0,MEADOWBROOK,GH,TOTAL,ALL STUDENTS,55,11,44,751,0,20.5,27.3,45.5,6.8,3,55,11,44,760,2.3,6.8,31.8,54.5,4.5
03,BERGEN,2180,HILLSDALE BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,125,12,113,753,.9,14.2,30.1,46,8.8,3,125,12,113,762,3.5,11.5,20.4,54.9,9.7
03,BERGEN,2200,HO HO KUS BORO,50.0,HO-HO-KUS PUBLIC SCHOOL,J,TOTAL,ALL STUDENTS,*,*,66,764,0,4.5,13.6,72.7,9.1,3,*,*,66,760,1.5,10.6,22.7,62.1,3
03,BERGEN,2200,HO HO KUS BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,66,764,0,4.5,13.6,72.7,9.1,3,*,*,66,760,1.5,10.6,22.7,62.1,3
03,BERGEN,2620,LEONIA BORO,60.0,ANNA C. SCOTT ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,104,747,7.7,13.5,35.6,35.6,7.7,3,*,*,103,748,11.7,14.6,24.3,41.7,7.8
03,BERGEN,2620,LEONIA BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,104,747,7.7,13.5,35.6,35.6,7.7,3,*,*,103,748,11.7,14.6,24.3,41.7,7.8
03,BERGEN,2710,LITTLE FERRY BORO,30.0,MEMORIAL ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,101,745,0,26.7,38.6,26.7,7.9,3,*,*,101,747,5.9,15.8,32.7,41.6,4
03,BERGEN,2710,LITTLE FERRY BORO,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,101,745,0,26.7,38.6,26.7,7.9,3,*,*,101,747,5.9,15.8,32.7,41.6,4
03,BERGEN,2740,LODI BOROUGH,60.0,COLUMBUS SCHOOL,B,TOTAL,ALL STUDENTS,*,*,62,739,3.2,24.2,33.9,38.7,0,3,*,*,63,742,14.3,15.9,31.7,36.5,1.6
03,BERGEN,2740,LODI BOROUGH,65.0,HILLTOP SCHOOL,B,TOTAL,ALL STUDENTS,*,*,54,751,1.9,16.7,27.8,48.1,5.6,3,*,*,54,749,11.1,14.8,24.1,44.4,5.6
03,BERGEN,2740,LODI BOROUGH,80.0,ROOSEVELT SCHOOL,B,TOTAL,ALL STUDENTS,*,*,19,735,10.5,15.8,47.4,26.3,0,3,*,*,19,739,10.5,10.5,36.8,42.1,0
03,BERGEN,2740,LODI BOROUGH,90.0,WASHINGTON SCHOOL,B,TOTAL,ALL STUDENTS,*,*,67,756,6,3,17.9,67.2,6,3,*,*,67,761,6,6,20.9,59.7,7.5
03,BERGEN,2740,LODI BOROUGH,100.0,WILSON SCHOOL,B,TOTAL,ALL STUDENTS,*,*,47,743,4.3,19.1,40.4,29.8,6.4,3,*,*,47,742,8.5,29.8,17,40.4,4.3
03,BERGEN,2740,LODI BOROUGH,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,250,747,4.4,15.2,30.4,46,4,3,*,*,251,748,10,15.5,24.7,45.4,4.4
03,BERGEN,2860,LYNDHURST TWP,300.0,MEMORIAL CAMPUS,DE,TOTAL,ALL STUDENTS,196,17,179,746,7.3,11.7,36.9,39.7,4.5,3,195,18,177,743,13,16.9,28.2,40.1,1.7
03,BERGEN,2860,LYNDHURST TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,196,17,179,746,7.3,11.7,36.9,39.7,4.5,3,195,18,177,743,13,16.9,28.2,40.1,1.7
03,BERGEN,2900,MAHWAH TWP,60.0,BETSY ROSS ELEMENTARY,I,TOTAL,ALL STUDENTS,*,*,64,772,1.6,4.7,14.1,53.1,26.6,3,*,*,63,774,0,12.7,15.9,49.2,22.2
03,BERGEN,2900,MAHWAH TWP,65.0,LENAPE MEADOWS,I,TOTAL,ALL STUDENTS,*,*,103,763,1,6.8,27.2,44.7,20.4,3,*,*,102,766,5.9,13.7,14.7,52,13.7
03,BERGEN,2900,MAHWAH TWP,80.0,GEORGE WASHINGTON SCHOOL,I,TOTAL,ALL STUDENTS,*,*,43,758,0,7,23.3,65.1,4.7,3,*,*,43,755,0,20.9,25.6,48.8,4.7
03,BERGEN,2900,MAHWAH TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,210,765,1,6.2,22.4,51.4,19,3,*,*,208,766,2.9,14.9,17.3,50.5,14.4
03,BERGEN,3060,MAYWOOD BORO,70.0,MEMORIAL,FG,TOTAL,ALL STUDENTS,*,*,92,752,1.1,14.1,33.7,40.2,10.9,3,*,*,92,752,5.4,17.4,25,45.7,6.5
03,BERGEN,3060,MAYWOOD BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,92,752,1.1,14.1,33.7,40.2,10.9,3,*,*,92,752,5.4,17.4,25,45.7,6.5
03,BERGEN,3170,MIDLAND PARK BORO,70.0,HIGHLAND ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,49,754,0,6.1,30.6,53.1,10.2,3,*,*,49,757,2,10.2,20.4,67.3,0
03,BERGEN,3170,MIDLAND PARK BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,49,754,0,6.1,30.6,53.1,10.2,3,*,*,49,757,2,10.2,20.4,67.3,0
03,BERGEN,3330,MONTVALE BORO,30.0,MEMORIAL ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,111,759,1.8,8.1,26.1,55,9,3,*,*,110,768,.9,5.5,23.6,57.3,12.7
03,BERGEN,3330,MONTVALE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,111,759,1.8,8.1,26.1,55,9,3,*,*,110,768,.9,5.5,23.6,57.3,12.7
03,BERGEN,3350,MOONACHIE BORO,60.0,ROBERT L. CRAIG SCHOOL,B,TOTAL,ALL STUDENTS,*,*,32,746,3.1,28.1,21.9,37.5,9.4,3,*,*,31,735,19.4,6.5,32.3,41.9,0
03,BERGEN,3350,MOONACHIE BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,32,746,3.1,28.1,21.9,37.5,9.4,3,*,*,31,735,19.4,6.5,32.3,41.9,0
03,BERGEN,3550,NEW MILFORD BORO,60.0,BERKLEY STREET ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,64,752,6.3,9.4,28.1,43.8,12.5,3,*,*,63,747,7.9,17.5,27,46,1.6
03,BERGEN,3550,NEW MILFORD BORO,70.0,BERTRAND F GIBBS ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,73,746,5.5,16.4,30.1,42.5,5.5,3,*,*,73,758,1.4,15.1,24.7,54.8,4.1
03,BERGEN,3550,NEW MILFORD BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,137,749,5.8,13.1,29.2,43.1,8.8,3,*,*,136,753,4.4,16.2,25.7,50.7,2.9
03,BERGEN,3600,NORTH ARLINGTON BORO,60.0,JEFFERSON ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,48,742,4.2,27.1,33.3,31.3,4.2,3,*,*,49,740,20.4,14.3,24.5,34.7,6.1
03,BERGEN,3600,NORTH ARLINGTON BORO,70.0,ROOSEVELT ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,47,753,2.1,21.3,17,51.1,8.5,3,*,*,46,749,0,26.1,26.1,45.7,2.2
03,BERGEN,3600,NORTH ARLINGTON BORO,80.0,WASHINGTON ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,26,743,0,19.2,38.5,42.3,0,3,*,*,26,757,3.8,11.5,42.3,26.9,15.4
03,BERGEN,3600,NORTH ARLINGTON BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,135,14,121,747,2.5,23.1,28.1,41.3,5,3,134,13,121,747,9.1,18.2,28.9,37.2,6.6
03,BERGEN,3730,NORTHVALE BORO,50.0,NORTHVALE PUBLIC SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,45,763,2.2,4.4,11.1,71.1,11.1,3,*,*,45,769,4.4,8.9,15.6,64.4,6.7
03,BERGEN,3730,NORTHVALE BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,45,763,2.2,4.4,11.1,71.1,11.1,3,*,*,45,769,4.4,8.9,15.6,64.4,6.7
03,BERGEN,3740,NORWOOD BORO,20.0,NORWOOD PUBLIC SCHOOL,I,TOTAL,ALL STUDENTS,*,*,51,757,0,7.8,35.3,47.1,9.8,3,*,*,50,755,6,18,24,40,12
03,BERGEN,3740,NORWOOD BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,51,757,0,7.8,35.3,47.1,9.8,3,*,*,50,755,6,18,24,40,12
03,BERGEN,3760,OAKLAND BORO,40.0,DOGWOOD HILL ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,46,11,35,753,0,17.1,25.7,51.4,5.7,3,46,11,35,757,0,17.1,31.4,45.7,5.7
03,BERGEN,3760,OAKLAND BORO,50.0,HEIGHTS ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,69,19,50,754,4,6,30,50,10,3,69,19,50,769,4,8,18,56,14
03,BERGEN,3760,OAKLAND BORO,60.0,MANITO ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,47,752,2.1,12.8,23.4,61.7,0,3,*,*,47,763,4.3,8.5,19.1,59.6,8.5
03,BERGEN,3760,OAKLAND BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,165,33,132,753,2.3,11.4,26.5,54.5,5.3,3,165,33,132,764,3,10.6,22,54.5,9.8
03,BERGEN,3850,OLD TAPPAN BORO,60.0,T. BALDWIN DEMAREST ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,66,762,0,4.5,30.3,43.9,21.2,3,*,*,65,769,3.1,7.7,18.5,55.4,15.4
03,BERGEN,3850,OLD TAPPAN BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,66,762,0,4.5,30.3,43.9,21.2,3,*,*,65,769,3.1,7.7,18.5,55.4,15.4
03,BERGEN,3870,ORADELL BORO,50.0,ORADELL PUBLIC SCHOOL,I,TOTAL,ALL STUDENTS,*,*,86,761,0,7,26.7,52.3,14,3,*,*,86,756,1.2,14,31.4,47.7,5.8
03,BERGEN,3870,ORADELL BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,86,761,0,7,26.7,52.3,14,3,*,*,86,756,1.2,14,31.4,47.7,5.8
03,BERGEN,3910,PALISADES PARK,70.0,LINDBERGH ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,117,750,4.3,13.7,27.4,46.2,8.5,3,*,*,115,748,7,13.9,35.7,40.9,2.6
03,BERGEN,3910,PALISADES PARK,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,117,750,4.3,13.7,27.4,46.2,8.5,3,*,*,115,748,7,13.9,35.7,40.9,2.6
03,BERGEN,3930,PARAMUS BORO,80.0,MEMORIAL ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,56,752,5.4,16.1,19.6,53.6,5.4,3,*,*,55,760,1.8,9.1,30.9,54.5,3.6
03,BERGEN,3930,PARAMUS BORO,90.0,MIDLAND ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,32,757,0,12.5,31.3,43.8,12.5,3,*,*,32,754,9.4,12.5,25,46.9,6.3
03,BERGEN,3930,PARAMUS BORO,100.0,PARKWAY ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,43,760,0,7,27.9,51.2,14,3,*,*,42,751,2.4,11.9,40.5,42.9,2.4
03,BERGEN,3930,PARAMUS BORO,110.0,RIDGE RANCH ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,65,760,4.6,3.1,21.5,63.1,7.7,3,*,*,65,759,3.1,9.2,26.2,55.4,6.2
03,BERGEN,3930,PARAMUS BORO,130.0,STONY LANE ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,35,768,0,2.9,20,57.1,20,3,*,*,35,781,0,5.7,11.4,60,22.9
03,BERGEN,3930,PARAMUS BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,254,23,231,759,2.6,8.2,23.4,55,10.8,3,253,24,229,761,3.1,9.6,27.5,52.4,7.4
03,BERGEN,3940,PARK RIDGE BORO,60.0,EAST BROOK ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,36,772,0,2.8,22.2,47.2,27.8,3,*,*,36,771,5.6,2.8,16.7,61.1,13.9
03,BERGEN,3940,PARK RIDGE BORO,70.0,WEST RIDGE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,41,766,0,9.8,19.5,51.2,19.5,3,*,*,41,766,2.4,7.3,17.1,65.9,7.3
03,BERGEN,3940,PARK RIDGE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,77,769,0,6.5,20.8,49.4,23.4,3,*,*,77,768,3.9,5.2,16.9,63.6,10.4
03,BERGEN,4310,RAMSEY BORO,70.0,MARY A. HUBBARD ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,85,757,0,5.9,34.1,48.2,11.8,3,*,*,85,762,3.5,7.1,22.4,61.2,5.9
03,BERGEN,4310,RAMSEY BORO,80.0,WESLEY D TISDALE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,107,767,0,5.6,21.5,57,15.9,3,*,*,107,765,2.8,7.5,17.8,66.4,5.6
03,BERGEN,4310,RAMSEY BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,192,763,0,5.7,27.1,53.1,14.1,3,*,*,192,763,3.1,7.3,19.8,64.1,5.7
03,BERGEN,4370,RIDGEFIELD BORO,100.0,SLOCUM SKEWES SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,104,760,1.9,4.8,27.9,51.9,13.5,3,*,*,104,752,6.7,12.5,27.9,51,1.9
03,BERGEN,4370,RIDGEFIELD BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,104,760,1.9,4.8,27.9,51.9,13.5,3,*,*,104,752,6.7,12.5,27.9,51,1.9
03,BERGEN,4380,RIDGEFIELD PARK TWP,60.0,GRANT ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,47,739,2.1,25.5,42.6,29.8,0,3,*,*,46,743,8.7,19.6,34.8,34.8,2.2
03,BERGEN,4380,RIDGEFIELD PARK TWP,70.0,LINCOLN ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,46,733,6.5,28.3,45.7,19.6,0,3,*,*,48,731,18.8,22.9,27.1,31.3,0
03,BERGEN,4380,RIDGEFIELD PARK TWP,80.0,ROOSEVELT  ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,71,744,9.9,9.9,33.8,40.8,5.6,3,*,*,70,743,7.1,22.9,34.3,30,5.7
03,BERGEN,4380,RIDGEFIELD PARK TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,164,740,6.7,19.5,39.6,31.7,2.4,3,*,*,164,740,11,22,32.3,31.7,3
03,BERGEN,4390,RIDGEWOOD VILLAGE,85.0,HAWES ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,71,772,1.4,0,15.5,62,21.1,3,*,*,71,780,4.2,1.4,11.3,60.6,22.5
03,BERGEN,4390,RIDGEWOOD VILLAGE,90.0,RIDGE ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,75,764,1.3,6.7,24,46.7,21.3,3,*,*,75,768,2.7,8,17.3,56,16
03,BERGEN,4390,RIDGEWOOD VILLAGE,100.0,SOMERVILLE ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,75,769,1.3,5.3,17.3,54.7,21.3,3,*,*,75,769,1.3,5.3,26.7,57.3,9.3
03,BERGEN,4390,RIDGEWOOD VILLAGE,110.0,TRAVELL ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,61,779,0,0,9.8,55.7,34.4,3,*,*,61,782,0,0,16.4,67.2,16.4
03,BERGEN,4390,RIDGEWOOD VILLAGE,120.0,ORCHARD ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,47,770,4.3,4.3,8.5,59.6,23.4,3,*,*,46,778,4.3,8.7,4.3,65.2,17.4
03,BERGEN,4390,RIDGEWOOD VILLAGE,130.0,WILLARD ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,82,766,1.2,4.9,14.6,67.1,12.2,3,*,*,82,765,3.7,7.3,18.3,59.8,11
03,BERGEN,4390,RIDGEWOOD VILLAGE,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,435,24,411,770,1.5,3.6,15.6,57.7,21.7,3,434,24,410,773,2.7,5.1,16.6,60.5,15.1
03,BERGEN,4410,RIVER EDGE BORO,30.0,CHERRY HILL SCHOOL,I,TOTAL,ALL STUDENTS,*,*,76,765,1.3,1.3,17.1,63.2,17.1,3,*,*,75,761,5.3,8,17.3,65.3,4
03,BERGEN,4410,RIVER EDGE BORO,50.0,ROOSEVELT SCHOOL,I,TOTAL,ALL STUDENTS,*,*,62,760,4.8,3.2,29,48.4,14.5,3,*,*,61,756,3.3,8.2,36.1,49.2,3.3
03,BERGEN,4410,RIVER EDGE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,138,763,2.9,2.2,22.5,56.5,15.9,3,*,*,136,759,4.4,8.1,25.7,58.1,3.7
03,BERGEN,4430,RIVER VALE TWP,60.0,ROBERGE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,56,772,1.8,3.6,21.4,44.6,28.6,3,*,*,56,780,0,7.1,8.9,62.5,21.4
03,BERGEN,4430,RIVER VALE TWP,70.0,WOODSIDE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,55,756,0,14.5,30.9,43.6,10.9,3,*,*,55,758,1.8,18.2,16.4,58.2,5.5
03,BERGEN,4430,RIVER VALE TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,111,764,.9,9,26.1,44.1,19.8,3,*,*,111,769,.9,12.6,12.6,60.4,13.5
03,BERGEN,4470,ROCHELLE PARK TWP,50.0,MIDLAND SCHOOL #1,FG,TOTAL,ALL STUDENTS,*,*,51,746,2,23.5,29.4,41.2,3.9,3,*,*,50,755,4,8,26,56,6
03,BERGEN,4470,ROCHELLE PARK TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,51,746,2,23.5,29.4,41.2,3.9,3,*,*,50,755,4,8,26,56,6
